Loại nhà,Vị trí,Diện tích,Số phòng ngủ,Số tầng,Giá
Nhà mặt tiền,Quận 9,249,3,1,4909003033
Nhà hẻm,Quận 3,116,5,1,2278763239
Chung cư,Quận 4,236,7,2,8409842610
Biệt thự,Tân Bình,67,7,1,1042498428
Nhà hẻm,Quận 3,200,7,3,8157927251
Biệt thự,Củ Chi,196,5,4,6190367587
Biệt thự,Tân Phú,82,8,4,2796989897
Nhà hẻm,Quận 11,85,6,1,1413426631
Nhà hẻm,Quận 8,103,6,4,2924892631
Nhà hẻm,Quận 1,202,8,1,5995519723
Nhà mặt tiền,Nhà Bè,128,2,2,1871403476
Nhà mặt tiền,Quận 11,152,4,1,3403117802
Nhà mặt tiền,Quận 9,113,6,4,3798993983
Nhà mặt tiền,Phú Nhuận,146,2,4,4669224388
Chung cư,Quận 1,74,2,4,1666597817
Nhà hẻm,Hóc Môn,224,4,4,6185282070
Nhà mặt tiền,Quận 10,184,4,3,7444867916
Nhà hẻm,Quận 12,76,4,2,1321638820
Nhà mặt tiền,Quận 12,172,5,1,3529316359
Chung cư,Hóc Môn,226,3,3,5410934916
Biệt thự,Thủ Đức,61,6,2,1226029085
Biệt thự,Quận 6,191,5,1,4408811228
Chung cư,Quận 12,100,8,3,3039181501
Biệt thự,Phú Nhuận,215,8,3,12103106450
Chung cư,Quận 1,150,7,1,3769760819
Chung cư,Hóc Môn,149,5,2,3299988695
Biệt thự,Củ Chi,100,3,4,2151562090
Chung cư,Quận 3,111,5,2,3117577233
Chung cư,Thủ Đức,107,6,4,3637576852
Nhà mặt tiền,Bình Tân,166,8,4,6516359867
Nhà mặt tiền,Quận 12,186,3,4,5916911522
Chung cư,Quận 7,247,7,2,9224528857
Nhà mặt tiền,Củ Chi,224,5,1,3644862950
Nhà mặt tiền,Quận 7,69,2,3,1140178734
Nhà hẻm,Quận 7,190,5,3,6326060856
Nhà mặt tiền,Quận 3,217,6,3,10348985025
Biệt thự,Phú Nhuận,54,5,4,1525921371
Chung cư,Thủ Đức,214,3,2,5634456976
Nhà mặt tiền,Quận 12,191,2,4,6151600402
Biệt thự,Quận 1,169,2,4,7239459345
Nhà mặt tiền,Phú Nhuận,208,8,4,12299508003
Chung cư,Quận 6,201,3,1,3703992997
Chung cư,Quận 3,66,6,4,1951630291
Biệt thự,Quận 4,215,3,4,8980409749
Biệt thự,Bình Thạnh,79,2,3,1864325788
Nhà hẻm,Hóc Môn,167,8,1,2672082348
Chung cư,Phú Nhuận,138,5,1,2951527967
Biệt thự,Gò Vấp,114,8,3,4337128999
Nhà hẻm,Củ Chi,86,5,3,1496305771
Nhà hẻm,Bình Chánh,50,7,1,405045046
Chung cư,Bình Tân,220,7,4,10087795949
Nhà mặt tiền,Quận 6,249,5,1,5546044690
Nhà mặt tiền,Quận 8,185,4,1,3534036635
Nhà mặt tiền,Bình Tân,168,5,3,6163002251
Nhà hẻm,Quận 4,67,2,2,853885102
Nhà mặt tiền,Quận 9,65,2,2,867251382
Nhà hẻm,Quận 10,171,3,4,6105984945
Nhà hẻm,Quận 5,185,5,4,8300518777
Nhà mặt tiền,Bình Tân,92,4,1,1350189673
Nhà hẻm,Hóc Môn,76,7,2,1152277354
Chung cư,Bình Thạnh,245,2,2,7147302468
Nhà mặt tiền,Quận 8,55,4,4,1173532019
Chung cư,Quận 12,56,4,4,1056555269
Chung cư,Quận 9,245,8,3,11193654296
Nhà mặt tiền,Quận 3,236,7,4,15685545234
Biệt thự,Tân Phú,170,6,4,7562779506
Nhà mặt tiền,Quận 5,170,6,1,4382111918
Nhà hẻm,Gò Vấp,111,3,1,1498385443
Chung cư,Quận 11,58,6,4,1493030010
Nhà mặt tiền,Cần Giờ,155,4,3,3634566881
Biệt thự,Quận 8,66,7,2,1332419877
Biệt thự,Tân Phú,243,4,4,11136454248
Nhà mặt tiền,Quận 5,52,2,3,921104364
Chung cư,Phú Nhuận,130,6,2,4406860438
Nhà mặt tiền,Quận 2,102,6,3,3162779569
Biệt thự,Quận 11,54,8,2,1361671980
Nhà hẻm,Nhà Bè,224,5,4,7066409852
Chung cư,Quận 7,229,2,1,3873912214
Nhà mặt tiền,Phú Nhuận,222,4,1,5469587233
Nhà mặt tiền,Quận 2,200,5,2,6209119856
Nhà hẻm,Bình Thạnh,194,4,2,6500377140
Biệt thự,Nhà Bè,213,6,4,8554342132
Nhà hẻm,Tân Bình,199,2,3,5088950715
Nhà hẻm,Quận 6,170,7,4,6316751610
Nhà hẻm,Quận 12,93,8,4,2860995158
Nhà hẻm,Bình Tân,225,5,1,4725275018
Nhà hẻm,Cần Giờ,179,2,2,2830066881
Biệt thự,Thủ Đức,125,4,4,4671934344
Biệt thự,Nhà Bè,199,7,4,7478067798
Nhà hẻm,Quận 5,158,5,1,3370105275
Chung cư,Cần Giờ,76,8,3,1410525381
Nhà hẻm,Quận 7,145,3,3,3618861655
Nhà hẻm,Quận 3,230,5,1,5660773088
Nhà hẻm,Bình Chánh,128,2,3,2185459197
Nhà hẻm,Nhà Bè,129,5,2,2342340122
Biệt thự,Quận 11,107,5,2,3311183606
Biệt thự,Tân Phú,208,5,4,9403427990
Biệt thự,Gò Vấp,54,2,4,914066228
Chung cư,Quận 3,79,4,4,2378083624
Nhà mặt tiền,Quận 3,108,8,1,2326267857
Nhà hẻm,Quận 3,151,7,4,6095495656
Chung cư,Quận 5,171,3,3,5668784470
Nhà hẻm,Quận 6,140,4,2,3145476929
Chung cư,Quận 6,75,4,2,1317212589
Nhà mặt tiền,Củ Chi,105,6,1,1345704405
Nhà hẻm,Tân Bình,140,6,3,4129447699
Nhà hẻm,Tân Bình,109,5,3,2868121642
Chung cư,Hóc Môn,218,8,4,7866042451
Biệt thự,Quận 1,208,2,2,7257296076
Biệt thự,Quận 11,153,3,3,6255733618
Nhà hẻm,Quận 2,185,3,4,5611464848
Nhà mặt tiền,Quận 12,188,5,3,6759208243
Biệt thự,Phú Nhuận,104,5,2,3617110131
Nhà mặt tiền,Phú Nhuận,247,7,3,13679614468
Nhà hẻm,Quận 3,57,8,4,1578898500
Nhà hẻm,Quận 8,162,8,2,4323985442
Nhà hẻm,Quận 8,129,7,3,4041541865
Nhà hẻm,Tân Bình,175,4,1,3120127272
Chung cư,Bình Thạnh,55,7,3,1329211612
Nhà mặt tiền,Cần Giờ,90,5,4,2095808420
Chung cư,Quận 7,101,4,4,2823076750
Nhà hẻm,Quận 2,83,4,4,1859103652
Biệt thự,Quận 1,55,5,1,804512174
Nhà hẻm,Củ Chi,195,5,3,4749561946
Nhà mặt tiền,Quận 10,58,8,4,1786296266
Biệt thự,Nhà Bè,169,5,4,5263750768
Biệt thự,Quận 7,178,7,2,6727844298
Biệt thự,Củ Chi,196,3,1,2929508945
Nhà hẻm,Quận 3,74,3,1,937944531
Chung cư,Cần Giờ,223,2,2,3928258379
Nhà hẻm,Quận 8,201,5,2,5680758228
Nhà mặt tiền,Quận 3,203,2,4,7787096382
Biệt thự,Quận 12,57,8,2,1210784883
Nhà mặt tiền,Tân Phú,248,5,4,11930038346
Biệt thự,Quận 10,112,3,4,4244249984
Biệt thự,Quận 6,54,3,1,561289136
Nhà mặt tiền,Bình Tân,78,3,3,1644753288
Biệt thự,Tân Bình,204,8,1,5367590861
Nhà hẻm,Quận 5,132,6,3,4470720052
Nhà mặt tiền,Hóc Môn,165,6,3,4399802812
Chung cư,Thủ Đức,178,8,1,4181679706
Biệt thự,Quận 11,131,6,1,3680626981
Biệt thự,Thủ Đức,206,2,3,6492020618
Nhà hẻm,Tân Bình,55,5,3,959625372
Biệt thự,Quận 8,169,6,3,7613628162
Biệt thự,Quận 4,228,4,1,5467189175
Chung cư,Hóc Môn,245,6,2,6782053802
Biệt thự,Quận 4,199,5,3,8060310951
Chung cư,Củ Chi,71,3,3,1025033514
Biệt thự,Gò Vấp,137,4,4,5239021106
Biệt thự,Phú Nhuận,68,4,3,1923056820
Nhà mặt tiền,Thủ Đức,209,5,1,4375286830
Nhà hẻm,Cần Giờ,142,8,2,3053723921
Biệt thự,Bình Thạnh,101,7,1,2475274753
Chung cư,Tân Bình,161,3,2,3896295294
Chung cư,Củ Chi,70,4,1,611737404
Chung cư,Quận 2,245,2,2,5600329250
Nhà mặt tiền,Quận 9,182,2,1,2995312003
Nhà hẻm,Bình Thạnh,183,7,1,4560211388
Nhà hẻm,Quận 12,145,5,2,3935783595
Nhà mặt tiền,Tân Bình,112,3,3,2948564540
Biệt thự,Quận 11,158,8,1,4718235923
Biệt thự,Quận 11,89,6,4,3530238564
Biệt thự,Bình Thạnh,50,7,2,1124243122
Chung cư,Củ Chi,183,5,2,4542814989
Nhà hẻm,Quận 11,72,5,3,1729482330
Nhà hẻm,Quận 10,147,4,4,5268003155
Nhà mặt tiền,Bình Chánh,83,5,3,1506991565
Chung cư,Quận 10,107,5,1,2061794970
Biệt thự,Quận 12,96,8,1,1812219420
Nhà mặt tiền,Gò Vấp,129,5,4,4129373867
Nhà mặt tiền,Quận 6,140,8,3,4891568871
Nhà mặt tiền,Quận 7,180,6,3,6855014960
Nhà hẻm,Bình Thạnh,97,6,1,1815172784
Nhà hẻm,Hóc Môn,196,6,4,5785139662
Nhà hẻm,Tân Phú,158,2,4,4016672427
Nhà mặt tiền,Quận 2,232,8,3,10280033370
Nhà hẻm,Quận 5,60,7,2,1148810956
Chung cư,Tân Bình,145,4,4,4643953023
Nhà hẻm,Thủ Đức,174,7,3,6174414348
Nhà mặt tiền,Quận 7,142,7,1,2865538669
Nhà mặt tiền,Bình Chánh,218,6,1,3887455456
Chung cư,Nhà Bè,54,3,4,673262856
Biệt thự,Bình Chánh,228,8,2,7392703372
Chung cư,Thủ Đức,54,8,3,1178803894
Nhà hẻm,Quận 2,114,3,3,2482065423
Chung cư,Quận 10,237,5,2,8373697658
Nhà hẻm,Quận 12,181,5,4,7229405125
Chung cư,Bình Chánh,208,3,1,2841082557
Chung cư,Quận 2,50,6,2,785394267
Nhà mặt tiền,Quận 12,200,3,4,6909665843
Nhà hẻm,Quận 2,163,8,1,3394209991
Chung cư,Quận 7,119,5,4,3415837993
Chung cư,Gò Vấp,124,8,2,3367472648
Chung cư,Quận 1,178,2,3,5495080771
Nhà hẻm,Quận 11,224,5,4,11253738346
Biệt thự,Quận 9,142,5,2,4448163247
Nhà mặt tiền,Quận 2,139,6,1,2712462966
Nhà hẻm,Quận 5,239,2,2,6823039534
Biệt thự,Quận 4,144,2,4,4195228657
Nhà mặt tiền,Bình Chánh,135,7,2,2788859365
Nhà mặt tiền,Quận 9,69,6,4,1681409883
Nhà mặt tiền,Nhà Bè,229,6,3,7282216901
Chung cư,Quận 3,98,4,4,3081522012
Nhà mặt tiền,Quận 2,118,6,1,2225043081
Biệt thự,Củ Chi,217,4,4,6897681847
Biệt thự,Quận 12,209,4,1,4974111056
Chung cư,Quận 11,248,7,2,11047540315
Chung cư,Quận 5,176,2,3,5342094744
Chung cư,Quận 11,112,4,3,3426681614
Nhà hẻm,Quận 5,207,8,2,7709305914
Nhà hẻm,Cần Giờ,219,8,1,3956880137
Nhà mặt tiền,Phú Nhuận,142,7,4,7017587828
Chung cư,Quận 3,154,8,4,8233461179
Nhà hẻm,Quận 1,67,7,2,1485202509
Biệt thự,Thủ Đức,66,3,4,1564944925
Chung cư,Củ Chi,99,3,2,1404561114
Nhà hẻm,Quận 10,215,7,2,8484862000
Nhà mặt tiền,Quận 10,72,6,2,1919322245
Chung cư,Quận 11,82,5,4,2569922278
Chung cư,Hóc Môn,235,2,3,5394964558
Biệt thự,Quận 7,96,6,1,1791095469
Biệt thự,Nhà Bè,128,3,2,2603997692
Chung cư,Quận 12,139,7,1,2586704541
Chung cư,Quận 10,233,7,4,12563765858
Biệt thự,Hóc Môn,142,2,2,2514588229
Chung cư,Cần Giờ,126,7,3,3131022662
Biệt thự,Tân Bình,79,6,2,1913444661
Biệt thự,Quận 8,88,6,2,2112388985
Nhà mặt tiền,Quận 4,120,5,1,2172408242
Biệt thự,Tân Phú,176,5,4,7473928379
Nhà hẻm,Cần Giờ,99,4,2,1440458211
Chung cư,Bình Tân,56,7,4,1287123551
Biệt thự,Quận 4,180,8,3,7771730528
Nhà hẻm,Tân Bình,80,4,1,925707525
Chung cư,Củ Chi,108,6,1,1453214876
Biệt thự,Cần Giờ,100,7,4,2777744422
Nhà hẻm,Tân Phú,95,2,2,1394576461
Nhà mặt tiền,Gò Vấp,132,2,1,1772782529
Nhà mặt tiền,Bình Chánh,198,8,4,6692581893
Nhà mặt tiền,Quận 6,219,7,4,10218530054
Chung cư,Quận 3,212,6,1,5394966162
Nhà mặt tiền,Nhà Bè,57,4,4,905635839
Nhà mặt tiền,Quận 4,128,3,3,3386153920
Chung cư,Quận 10,244,8,2,10885884247
Nhà hẻm,Quận 4,197,4,2,5169642020
Biệt thự,Tân Phú,68,7,3,1791968225
Biệt thự,Quận 3,127,6,3,5343597334
Nhà mặt tiền,Quận 1,74,3,4,1952491093
Chung cư,Quận 9,128,4,2,3022488574
Chung cư,Bình Thạnh,206,8,2,8544928509
Nhà hẻm,Quận 2,56,3,2,707948659
Nhà mặt tiền,Quận 12,250,4,2,7743892218
Nhà hẻm,Quận 2,198,5,2,5292374213
Chung cư,Quận 4,135,8,4,5302166852
Nhà hẻm,Quận 1,222,7,3,10080504839
Nhà hẻm,Quận 5,243,3,4,10382979009
Chung cư,Quận 7,233,8,3,9959144039
Biệt thự,Thủ Đức,221,6,3,9235308429
Nhà hẻm,Quận 7,224,6,2,7402060299
Nhà hẻm,Hóc Môn,116,8,3,2816644580
Nhà hẻm,Bình Chánh,68,2,4,903979914
Chung cư,Bình Thạnh,55,4,3,1122995275
Nhà mặt tiền,Quận 5,141,3,4,5428792947
Biệt thự,Quận 12,142,3,3,4447769741
Nhà mặt tiền,Hóc Môn,176,2,1,2110827511
Chung cư,Quận 3,209,7,1,6005235405
Biệt thự,Bình Tân,54,2,2,704542962
Biệt thự,Quận 4,149,4,1,3060373554
Nhà hẻm,Bình Chánh,154,8,1,2206380479
Biệt thự,Quận 6,179,5,1,3813963775
Nhà mặt tiền,Quận 1,174,2,1,3447222958
Nhà hẻm,Quận 11,235,4,4,10258147583
Nhà hẻm,Bình Thạnh,109,2,3,2597189272
Nhà hẻm,Cần Giờ,145,5,4,3562965297
Chung cư,Quận 10,179,3,3,6529896846
Biệt thự,Quận 10,134,2,3,4257210840
Chung cư,Bình Chánh,66,7,2,935028703
Nhà mặt tiền,Củ Chi,77,5,2,1195667848
Nhà hẻm,Bình Thạnh,180,6,2,5668258462
Nhà mặt tiền,Bình Thạnh,62,7,2,1382272171
Nhà mặt tiền,Quận 6,51,7,3,1010445624
Nhà hẻm,Nhà Bè,189,6,2,4418778232
Chung cư,Gò Vấp,163,3,1,2591942764
Chung cư,Bình Chánh,68,7,4,1414915729
Biệt thự,Gò Vấp,228,6,3,10346505699
Chung cư,Củ Chi,135,7,3,3243474070
Nhà mặt tiền,Quận 12,101,5,3,2725801321
Nhà hẻm,Hóc Môn,114,8,3,2806443877
Nhà hẻm,Bình Tân,145,8,4,5253121202
Biệt thự,Quận 10,95,4,1,1942826293
Biệt thự,Củ Chi,218,2,1,3099086605
Nhà mặt tiền,Quận 9,229,5,3,9006840253
Nhà hẻm,Tân Bình,122,3,4,3296142333
Biệt thự,Nhà Bè,135,7,4,4508336482
Chung cư,Quận 8,74,2,2,1066950644
Chung cư,Quận 2,143,2,4,3662840717
Nhà hẻm,Nhà Bè,98,6,2,1508307284
Nhà mặt tiền,Gò Vấp,112,7,2,2843710051
Nhà hẻm,Quận 9,135,7,4,5045399386
Nhà hẻm,Nhà Bè,217,3,4,5315881007
Nhà hẻm,Phú Nhuận,122,5,1,2410260207
Nhà hẻm,Quận 5,173,3,2,4752186550
Chung cư,Nhà Bè,110,8,4,2724486469
Chung cư,Bình Thạnh,174,7,2,6325456007
Nhà hẻm,Quận 3,121,3,1,2070251521
Chung cư,Bình Thạnh,162,2,3,4854563223
Nhà mặt tiền,Bình Thạnh,187,8,3,9178199380
Nhà hẻm,Bình Thạnh,158,3,4,5750042091
Nhà mặt tiền,Bình Chánh,113,2,2,1687151180
Biệt thự,Phú Nhuận,60,4,2,1293467979
Nhà hẻm,Quận 9,70,8,1,946951538
Biệt thự,Hóc Môn,51,6,4,941215274
Nhà hẻm,Bình Thạnh,106,2,2,2108261598
Chung cư,Quận 9,83,2,1,872614943
Chung cư,Bình Thạnh,202,3,2,6480899425
Nhà hẻm,Quận 12,107,6,4,3212000491
Nhà mặt tiền,Phú Nhuận,147,6,2,4986564453
Nhà hẻm,Củ Chi,212,5,2,4760937663
Chung cư,Thủ Đức,184,4,4,6698628097
Biệt thự,Bình Thạnh,72,6,3,2232392192
Biệt thự,Quận 4,70,5,2,1501324247
Nhà mặt tiền,Quận 12,217,6,3,9156529458
Nhà mặt tiền,Quận 8,139,3,3,3808644564
Nhà mặt tiền,Quận 5,129,4,1,2762215966
Nhà mặt tiền,Quận 4,58,6,3,1184350786
Chung cư,Củ Chi,74,7,2,1112049153
Nhà mặt tiền,Quận 3,124,5,4,4947343641
Nhà hẻm,Thủ Đức,196,2,4,5271373390
Nhà mặt tiền,Quận 7,123,2,3,2796128365
Chung cư,Quận 8,105,7,3,3031008981
Chung cư,Quận 5,116,2,1,1823395176
Nhà hẻm,Bình Thạnh,102,7,3,3188955964
Chung cư,Tân Bình,225,3,1,4175863722
Nhà mặt tiền,Quận 10,211,2,4,7771018452
Nhà mặt tiền,Củ Chi,123,2,2,1866354327
Chung cư,Quận 7,155,8,2,4718245442
Nhà hẻm,Bình Chánh,54,8,3,866214615
Biệt thự,Quận 9,250,3,1,5538694333
Nhà mặt tiền,Bình Tân,126,5,1,2163815566
Nhà hẻm,Thủ Đức,92,6,1,1294421766
Nhà mặt tiền,Quận 11,190,8,3,9888595093
Chung cư,Quận 4,136,6,2,3450657680
Biệt thự,Nhà Bè,209,4,2,5646636244
Biệt thự,Tân Phú,57,4,4,1315370524
Chung cư,Quận 1,56,5,3,1189277266
Biệt thự,Quận 4,237,7,2,9373620701
Chung cư,Nhà Bè,81,7,4,1772978859
Nhà hẻm,Quận 7,238,2,2,5617506271
Biệt thự,Nhà Bè,55,5,2,795905280
Nhà hẻm,Phú Nhuận,71,7,3,1911827945
Nhà mặt tiền,Quận 7,71,2,2,1023344686
Chung cư,Tân Bình,145,4,4,4506316495
Nhà mặt tiền,Quận 2,183,8,4,8450037102
Chung cư,Tân Bình,154,3,1,2590462445
Biệt thự,Quận 8,85,7,4,2752707795
Nhà mặt tiền,Bình Chánh,211,7,1,4008438738
Nhà hẻm,Quận 11,66,5,3,1606547129
Nhà hẻm,Quận 5,194,2,1,3316401036
Nhà mặt tiền,Quận 7,89,7,1,1459525823
Nhà mặt tiền,Quận 12,209,6,2,7070726651
Biệt thự,Hóc Môn,158,7,4,5183645486
Nhà hẻm,Quận 4,77,5,4,1982017934
Nhà mặt tiền,Tân Phú,87,6,4,2670143738
Biệt thự,Quận 6,229,8,2,9508423556
Chung cư,Thủ Đức,151,5,1,2684752846
Chung cư,Tân Bình,215,4,1,4170424446
Chung cư,Phú Nhuận,247,7,4,14088457035
Biệt thự,Tân Phú,73,2,4,1648195312
Nhà mặt tiền,Quận 12,117,8,4,4860029320
Nhà mặt tiền,Quận 1,210,6,4,12309804785
Chung cư,Quận 11,216,3,3,8925342300
Chung cư,Quận 1,104,4,4,3568651380
Nhà mặt tiền,Quận 2,142,4,2,3518809661
Chung cư,Bình Tân,247,2,4,8476388508
Biệt thự,Quận 9,107,8,3,3600710049
Chung cư,Quận 3,242,6,3,12447313017
Biệt thự,Hóc Môn,113,3,1,1401667008
Biệt thự,Quận 7,158,6,1,3946830368
Chung cư,Quận 7,71,2,1,665801995
Chung cư,Quận 11,202,5,4,9882127161
Biệt thự,Quận 3,152,8,2,6070622770
Nhà hẻm,Cần Giờ,227,4,1,3375735127
Nhà hẻm,Thủ Đức,74,2,3,1152429408
Biệt thự,Quận 8,179,4,2,5880784927
Nhà mặt tiền,Tân Bình,188,6,3,7658924548
Nhà hẻm,Quận 12,250,5,3,8617525477
Nhà hẻm,Quận 2,217,3,1,4021541600
Nhà hẻm,Quận 3,95,7,4,3253288089
Nhà hẻm,Quận 2,213,2,1,3253143424
Chung cư,Tân Bình,166,6,3,5645051641
Nhà hẻm,Thủ Đức,92,7,2,2061660158
Biệt thự,Quận 6,218,7,1,5627380578
Nhà mặt tiền,Quận 12,216,4,3,7556054145
Biệt thự,Quận 9,91,7,4,3063747102
Biệt thự,Tân Bình,185,2,1,3142449840
Biệt thự,Tân Bình,93,6,2,2495504682
Nhà hẻm,Thủ Đức,115,7,3,3476518600
Nhà mặt tiền,Quận 5,146,2,3,4500536688
Nhà mặt tiền,Quận 6,231,6,4,10691322403
Nhà mặt tiền,Hóc Môn,155,6,4,4648575045
Nhà mặt tiền,Quận 4,209,3,2,5520307066
Nhà mặt tiền,Hóc Môn,148,5,2,3149997082
Biệt thự,Gò Vấp,191,6,4,9011026543
Biệt thự,Thủ Đức,91,7,4,3314806410
Nhà mặt tiền,Bình Thạnh,203,4,2,7020571384
Biệt thự,Gò Vấp,194,3,4,7817604358
Chung cư,Quận 10,166,8,4,8156581106
Chung cư,Cần Giờ,103,8,1,1337787498
Nhà hẻm,Quận 4,235,7,4,10429775064
Nhà hẻm,Gò Vấp,188,5,2,5030960406
Nhà mặt tiền,Quận 4,123,4,3,3383142571
Nhà mặt tiền,Tân Bình,134,2,3,3212347747
Chung cư,Củ Chi,206,2,1,2517907827
Chung cư,Nhà Bè,95,5,4,1964699548
Nhà mặt tiền,Quận 5,234,5,3,11711843728
Nhà mặt tiền,Hóc Môn,141,8,3,3840965398
Biệt thự,Quận 7,76,4,1,1059516479
Nhà hẻm,Gò Vấp,88,4,3,2004384513
Nhà mặt tiền,Gò Vấp,243,6,2,8985580683
Nhà mặt tiền,Quận 5,69,6,3,1833756942
Chung cư,Gò Vấp,89,6,1,1363312069
Nhà hẻm,Hóc Môn,161,8,1,2360727470
Nhà hẻm,Tân Phú,152,4,2,3480426094
Nhà mặt tiền,Gò Vấp,78,3,1,938857471
Biệt thự,Phú Nhuận,178,8,3,9374375483
Nhà hẻm,Quận 4,97,4,3,2145665159
Nhà hẻm,Thủ Đức,231,7,1,5543006644
Nhà mặt tiền,Quận 3,109,6,4,4405398964
Biệt thự,Quận 1,180,7,3,9720279365
Nhà mặt tiền,Quận 2,123,3,4,3716000131
Nhà mặt tiền,Thủ Đức,100,3,3,2347819693
Nhà mặt tiền,Bình Chánh,231,8,1,4445736897
Chung cư,Bình Thạnh,173,3,2,4932210766
Biệt thự,Quận 8,153,5,4,6399541429
Chung cư,Quận 1,96,5,2,2541288422
Biệt thự,Quận 1,119,8,3,5354568513
Nhà mặt tiền,Quận 4,208,2,4,6332107985
Nhà mặt tiền,Thủ Đức,99,4,3,2473839584
Chung cư,Quận 8,169,5,3,5664745534
Biệt thự,Hóc Môn,180,7,4,5942314255
Biệt thự,Quận 8,148,4,2,4287012522
Chung cư,Quận 10,56,3,2,894215712
Nhà mặt tiền,Quận 2,122,6,1,2366319391
Chung cư,Quận 4,219,8,1,4865729540
Biệt thự,Bình Chánh,71,7,4,1531027240
Nhà hẻm,Quận 7,134,5,4,4203549170
Chung cư,Bình Thạnh,164,2,4,5401579382
Biệt thự,Nhà Bè,146,4,4,4265222112
Nhà mặt tiền,Quận 7,96,6,3,2548664100
Biệt thự,Bình Thạnh,212,8,1,6827448573
Nhà mặt tiền,Nhà Bè,116,8,3,2914355649
Chung cư,Cần Giờ,168,8,3,4902559327
Nhà mặt tiền,Bình Tân,208,5,3,8076918310
Biệt thự,Quận 12,226,5,3,8900428001
Nhà mặt tiền,Quận 6,162,4,4,5705417536
Chung cư,Quận 10,218,2,1,4361954417
Nhà mặt tiền,Thủ Đức,235,6,3,9303623388
Nhà mặt tiền,Bình Tân,194,8,2,7017367785
Chung cư,Phú Nhuận,146,2,2,3612188051
Nhà hẻm,Quận 4,198,7,3,7721755154
Biệt thự,Quận 2,215,4,2,7174722561
Chung cư,Phú Nhuận,74,7,3,2205182041
Biệt thự,Quận 7,240,7,2,9286318661
Biệt thự,Bình Thạnh,70,4,3,2071575327
Nhà mặt tiền,Quận 1,227,4,4,12154388463
Nhà mặt tiền,Phú Nhuận,154,4,1,3436596458
Nhà hẻm,Hóc Môn,104,7,3,2134825005
Biệt thự,Bình Thạnh,125,6,3,5629692546
Nhà hẻm,Quận 12,193,4,4,6675669029
Nhà mặt tiền,Quận 9,159,3,4,5591567086
Nhà hẻm,Quận 12,53,2,1,389339036
Chung cư,Bình Chánh,109,4,3,2050396996
Biệt thự,Quận 4,112,5,4,3889774788
Nhà mặt tiền,Gò Vấp,72,2,2,1082394803
Biệt thự,Phú Nhuận,227,5,4,13510302797
Nhà mặt tiền,Tân Bình,118,3,4,3503095671
Nhà mặt tiền,Phú Nhuận,233,5,1,6329260431
Biệt thự,Quận 11,236,6,4,14472837189
Nhà hẻm,Quận 12,92,4,2,1695216014
Biệt thự,Quận 11,55,3,4,1336529470
Biệt thự,Quận 3,192,4,2,7465350976
Nhà mặt tiền,Tân Bình,175,6,2,5760079889
Biệt thự,Quận 5,175,8,2,7581973107
Nhà mặt tiền,Bình Tân,244,2,2,6324757717
Chung cư,Tân Bình,85,3,2,1481965336
Chung cư,Tân Bình,134,3,3,3252247283
Chung cư,Bình Thạnh,66,8,3,2016316901
Chung cư,Quận 9,108,2,1,1298279441
Nhà hẻm,Quận 2,209,3,1,3701038302
Nhà hẻm,Quận 5,115,6,1,2459940564
Nhà hẻm,Quận 4,156,2,3,3613228855
Nhà hẻm,Hóc Môn,220,5,2,4673384652
Chung cư,Quận 4,152,7,3,4629184150
Biệt thự,Quận 7,231,5,4,10959452995
Nhà mặt tiền,Quận 3,225,4,2,8195039858
Chung cư,Củ Chi,133,8,4,3947503051
Biệt thự,Quận 6,168,7,1,3897623836
Nhà hẻm,Tân Phú,107,5,4,2828436521
Chung cư,Thủ Đức,221,8,2,7151411400
Biệt thự,Phú Nhuận,214,3,4,11144959147
Chung cư,Quận 4,180,7,2,5134570581
Chung cư,Quận 4,106,6,2,2570710406
Biệt thự,Bình Tân,119,8,3,4687862771
Biệt thự,Bình Tân,117,6,4,4421918265
Biệt thự,Quận 6,151,2,4,4821945396
Nhà hẻm,Bình Thạnh,149,3,4,5345545178
Nhà hẻm,Quận 4,69,8,2,1247096944
Nhà mặt tiền,Nhà Bè,148,3,4,3504546443
Chung cư,Thủ Đức,166,5,3,5678673074
Nhà hẻm,Quận 12,190,7,2,5565144369
Nhà mặt tiền,Quận 3,183,5,2,7151468270
Nhà hẻm,Gò Vấp,70,3,1,716410817
Biệt thự,Thủ Đức,192,5,4,7535201227
Chung cư,Quận 7,109,4,1,1533520807
Biệt thự,Quận 7,130,7,2,3810421238
Nhà hẻm,Quận 8,107,5,3,2894001565
Nhà hẻm,Gò Vấp,101,8,1,1589954181
Nhà hẻm,Bình Tân,100,5,4,2688159035
Nhà mặt tiền,Phú Nhuận,123,7,4,5348983052
Nhà hẻm,Nhà Bè,82,4,3,1291723947
Biệt thự,Hóc Môn,194,2,2,3646719587
Chung cư,Củ Chi,78,8,4,1737701099
Nhà hẻm,Quận 12,229,5,2,6632048476
Biệt thự,Quận 7,130,6,2,3922212089
Chung cư,Hóc Môn,58,4,3,755081170
Nhà hẻm,Thủ Đức,64,6,4,1458295644
Nhà mặt tiền,Tân Phú,201,4,3,6822108034
Chung cư,Quận 5,207,2,4,7545819384
Nhà hẻm,Quận 9,231,4,2,6549279020
Nhà hẻm,Quận 8,139,8,4,5205811965
Chung cư,Quận 1,183,4,1,4294300751
Chung cư,Nhà Bè,62,6,1,569045916
